specimen_id,age_in_days,age_in_weeks,allelic_composition,biological_sample_group,colony_id,datasource_name,date_of_birth,date_of_experiment,developmental_stage_acc,developmental_stage_name,experiment_id,experiment_source_id,external_sample_id,genetic_background,life_stage_acc,life_stage_name,litter_id,observation_type,parameter_stable_id,phenotyping_center,pipeline_name,pipeline_stable_id,procedure_group,procedure_name,procedure_stable_id,production_center,project_name,sex,specimen_id.1,strain_accession_id,strain_name,weight,weight_date,weight_days_old,weight_parameter_stable_id,zygosity,id,_version_,metadata_Anesthetic administration route,metadata_Anesthetic agent 1,metadata_Anesthetic agent 1 dosage,metadata_Anesthetic agent 2,metadata_Anesthetic agent 2 dosage,metadata_Equipment ID,metadata_Equipment manufacturer,metadata_Equipment model,metadata_Experimenter ID,metadata_Number averages,metadata_Recording Environment,metadata_Repetition Rate,metadata_Software,metadata_Time of injection,metadata_Tone Pip Duration,metadata_Tone Pip rise/fall,30kHz-evoked ABR Threshold,Body weight,6kHz-evoked ABR Threshold,24kHz-evoked ABR Threshold,12kHz-evoked ABR Threshold,18kHz-evoked ABR Threshold,allele_accession_id,allele_symbol,gene_accession_id,gene_symbol,metadata_Date equipment last calibrated,metadata_Extension of stimulus levels,metadata_Range of stimulus levels used - 12kHz,metadata_Range of stimulus levels used - 18kHz,metadata_Range of stimulus levels used - 24kHz,metadata_Range of stimulus levels used - 30kHz,metadata_Range of stimulus levels used - 6kHz,metadata_Range of stimulus levels used - Click,metadata_Range of test stimuli used,metadata_Stimulus level step size,Click-evoked ABR threshold,metadata_ProductionCenter,procedure_sequence_id,metadata_Date of Test,category
3bac1dce2aefb6f7bd5345a3cc1be4eb,113,16,Zfp74<em1(IMPC)J>/Zfp74<em1(IMPC)J>,experimental,JR34336,IMPC,2020-08-13T00:00:00Z,2020-12-04T00:00:00Z,EFO:0002948,postnatal,10c7e8e6d2385125cb948f29c4df023d,ABR - Auditory Brain Stem Response - D35510 - 2985034,D35510,involves: C57BL/6NJ,IMPCLS:0005,Early adult,479920,unidimensional,IMPC_ABR_006_001,JAX,JAX Pipeline,JAX_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,JAX,JAX,female,3bac1dce2aefb6f7bd5345a3cc1be4eb,MGI:3056279,C57BL/6NJ,20.65,2020-11-30T00:00:00Z,109.0,IMPC_BWT_001_001,homozygote,934a1265-3e77-4558-9abb-dcaa1161fa0b,1816868580504895493,Intraperitoneal,Ketamine,0.8,Xylazine,0.01,ISH5157,Intelligent Hearing Systems,Smart EP,205,256,Sound proof booth,42.6,SmartEP,08:45:00,5,1.0,70.0,,60.0,55.0,40.0,35.0,MGI:6361131,Zfp74<em1(IMPC)J>,MGI:107784,Zfp74,2018-10-01,,,,,,,,"6,12,18,24,30 kHz",5.0,,,,,
bd6c5bf301a0bcb1b08a90d320caca4c,114,16,Cxxc4<em1(IMPC)J>/Cxxc4<em1(IMPC)J>,experimental,JR29372,IMPC,2017-06-20T00:00:00Z,2017-10-12T00:00:00Z,EFO:0002948,postnatal,4c4ae1b717e227f425f4a4f27c868875,ABR - Auditory Brain Stem Response - X30605 - 1486797,X30605,involves: C57BL/6NJ,IMPCLS:0005,Early adult,271141,unidimensional,IMPC_ABR_010_001,JAX,JAX Pipeline,JAX_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,JAX,JAX,male,bd6c5bf301a0bcb1b08a90d320caca4c,MGI:3056279,C57BL/6NJ,35.61,2017-10-13T00:00:00Z,115.0,IMPC_BWT_001_001,homozygote,ca53b282-a4c5-48b3-b9af-3c64cefb2b94,1816868618143531008,Intraperitoneal,Ketamine,0.8,Xylazine,0.01,IHS5156,Intelligent Hearing Systems,Smart EP,205,256,Sound proof booth,42.6,SmartEP,11:25:00,5,1.0,70.0,,55.0,45.0,50.0,40.0,MGI:5776370,Cxxc4<em1(IMPC)J>,MGI:2442112,Cxxc4,2013-03-15,,,,,,,,"6,12,18,24,30 kHz",5.0,,,,,
9b7ee64f182c6d7f919ea1abccd41abb,109,15,Ptpru<tm1.1(KOMP)Vlcg>/Ptpru<tm1.1(KOMP)Vlcg>,experimental,JR26291,IMPC,2015-11-20T00:00:00Z,2016-03-08T00:00:00Z,EFO:0002948,postnatal,b3f8d968531e643e7ac5acf564127956,ABR - Auditory Brain Stem Response - J20098 - 714431,J20098,involves: C57BL/6NJ,IMPCLS:0005,Early adult,170230,unidimensional,IMPC_ABR_012_001,JAX,JAX Pipeline,JAX_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,JAX,JAX,female,9b7ee64f182c6d7f919ea1abccd41abb,MGI:3056279,C57BL/6NJ,23.68,2016-03-11T00:00:00Z,112.0,IMPC_BWT_001_001,homozygote,7210fb33-add8-4a9d-b6da-47b0efcfbd92,1816868610241462281,Intraperitoneal,Ketamine,0.8,Xylazine,0.01,IHS5156,Intelligent Hearing Systems,Smart EP,205,512,Sound proof booth,42.6,SmartEP,13:15:00,5,1.0,60.0,,45.0,45.0,50.0,35.0,MGI:5608701,Ptpru<tm1.1(KOMP)Vlcg>,MGI:1321151,Ptpru,2015-06-22,,,,,,,,"6,12,18,24,30 kHz",5.0,,,,,
44d1bb934a29b36ce5ceccb3a3efcf5c,98,14,Pebp4<tm1b(EUCOMM)Hmgu>/Pebp4<tm1b(EUCOMM)Hmgu>,experimental,HEPD0526_4_C06-1,IMPC,2018-02-19T00:00:00Z,2018-05-28T00:00:00Z,EFO:0002948,postnatal,5920811b85a3bf08f405a1c8c2d6bcc3,172_59743_30441685,30441685,involves: C57BL/6NCrl,IMPCLS:0005,Early adult,70845,unidimensional,IMPC_ABR_012_001,HMGU,German Mouse Clinic,HMGU_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,HMGU,Helmholtz GMC,male,44d1bb934a29b36ce5ceccb3a3efcf5c,MGI:2683688,C57BL/6NCrl,24.1,2018-05-28T00:00:00Z,98.0,IMPC_ABR_001_001,homozygote,584f4ad9-578d-4676-9be5-34c336fb558b,1816867839487770628,Intraperitoneal,Ketamine,0.1,Xylazine,0.01,1025,TDT (Tucker Davis Technologies),"RP2.1 based system, RA4PA Medusa Preamplifier",246,256,In sound attenuating booth on thermo-statically controlled heating pad (@ 37°C),42.6,Sanger bespoke averager software,07:11:10,5,1.0,60.0,24.1,40.0,40.0,25.0,25.0,MGI:6161256,Pebp4<tm1b(EUCOMM)Hmgu>,MGI:1920773,Pebp4,2018-05-28,,0-85,0-85,0-85,20-85,20-85,0-85,Click,5.0,30.0,,1.0,,
b248a1b415a8b890ec2edeb12e437825,113,16,Spi1<tm2b(EUCOMM)Wtsi>/Spi1<+>,experimental,JR26634,IMPC,2016-01-25T00:00:00Z,2016-05-17T00:00:00Z,EFO:0002948,postnatal,747e2119d49eca68993976f5eb2ace2f,ABR - Auditory Brain Stem Response - J32810 - 803771,J32810,involves: C57BL/6NJ,IMPCLS:0005,Early adult,157096,unidimensional,IMPC_ABR_010_001,JAX,JAX Pipeline,JAX_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,JAX,JAX,male,b248a1b415a8b890ec2edeb12e437825,MGI:3056279,C57BL/6NJ,29.23,2016-05-20T00:00:00Z,116.0,IMPC_BWT_001_001,heterozygote,025abde9-02da-4ee4-ace2-ab40f3ad0cb0,1816867913891577856,Intraperitoneal,Ketamine,0.8,Xylazine,0.01,IHS5156,Intelligent Hearing Systems,Smart EP,205,512,Sound proof booth,42.6,SmartEP,13:30:00,5,1.0,55.0,,60.0,50.0,60.0,40.0,MGI:5632534,Spi1<tm2b(EUCOMM)Wtsi>,MGI:98282,Spi1,2013-03-15,,,,,,,,"6,12,18,24,30 kHz",5.0,,,,,
b5d001e7b14b9a600e3a8a64277df8ac,115,16,Dnajc30<tm1.1(KOMP)Vlcg>/Dnajc30<tm1.1(KOMP)Vlcg>,experimental,JR28638,IMPC,2016-09-24T00:00:00Z,2017-01-17T00:00:00Z,EFO:0002948,postnatal,a95d989debd9b8fc080c919d37fc55b3,ABR - Auditory Brain Stem Response - J75364 - 1122167,J75364,involves: C57BL/6NJ,IMPCLS:0005,Early adult,222451,unidimensional,IMPC_ABR_010_001,JAX,JAX Pipeline,JAX_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,JAX,JAX,male,b5d001e7b14b9a600e3a8a64277df8ac,MGI:3056279,C57BL/6NJ,24.97,2017-01-20T00:00:00Z,118.0,IMPC_BWT_001_001,homozygote,59f835f3-bc42-4dd2-b238-7b4bf1cc46e5,1816867934005362690,Intraperitoneal,Ketamine,0.8,Xylazine,0.01,IHS5156,Intelligent Hearing Systems,Smart EP,205,512,Sound proof booth,42.6,SmartEP,12:40:00,5,1.0,60.0,,45.0,50.0,50.0,35.0,MGI:5749449,Dnajc30<tm1.1(KOMP)Vlcg>,MGI:1913364,Dnajc30,2015-06-22,,,,,,,,"6,12,18,24,30 kHz",5.0,,,,,
d03862716f43702726f986d3ad12e9ee,108,15,Ube2q2l<em1(IMPC)J>/Ube2q2l<em1(IMPC)J>,experimental,JR34526,IMPC,2021-02-05T00:00:00Z,2021-05-24T00:00:00Z,EFO:0002948,postnatal,0c0bc487f7183ed84a1f33f5e6b5d5fc,ABR - Auditory Brain Stem Response - D57359 - 3182132,D57359,involves: C57BL/6NJ,IMPCLS:0005,Early adult,505440,unidimensional,IMPC_ABR_006_001,JAX,JAX Pipeline,JAX_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,JAX,JAX,female,d03862716f43702726f986d3ad12e9ee,MGI:3056279,C57BL/6NJ,21.83,2021-05-21T00:00:00Z,105.0,IMPC_BWT_001_001,homozygote,c88d45f5-75da-40b0-9783-0e14703c4763,1816867888480387072,Intraperitoneal,Ketamine,0.8,Xylazine,0.01,IHS5156,Intelligent Hearing Systems,Smart EP,266,256,Sound proof booth,42.6,SmartEP,01:08:00,5,1.0,50.0,,50.0,25.0,30.0,20.0,MGI:6376261,Ube2q2l<em1(IMPC)J>,MGI:2141773,Ube2q2l,2018-10-01,,,,,,,,"6,12,18,24,30 kHz",5.0,,,,,
5050d186b5a60826822cde2a52cd3baa,115,16,Rapgef1<tm1b(KOMP)Wtsi>/Rapgef1<+>,experimental,JR26916,IMPC,2016-07-16T00:00:00Z,2016-11-08T00:00:00Z,EFO:0002948,postnatal,f04202ac058dc4e49c9fc01a7a238659,ABR - Auditory Brain Stem Response - J61684 - 1025283,J61684,involves: C57BL/6NJ,IMPCLS:0005,Early adult,207831,unidimensional,IMPC_ABR_008_001,JAX,JAX Pipeline,JAX_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,JAX,JAX,male,5050d186b5a60826822cde2a52cd3baa,MGI:3056279,C57BL/6NJ,25.67,2016-11-11T00:00:00Z,118.0,IMPC_BWT_001_001,heterozygote,20679211-06ca-4090-b961-d89e165c1fc7,1816867857434148869,Intraperitoneal,Ketamine,0.8,Xylazine,0.01,IHS5157,Intelligent Hearing Systems,Smart EP,205,512,Sound proof booth,42.6,SmartEP,08:00:00,5,1.0,65.0,,55.0,60.0,45.0,40.0,MGI:5635284,Rapgef1<tm1b(KOMP)Wtsi>,MGI:104580,Rapgef1,2013-03-15,,,,,,,,"6,12,18,24,30 kHz",5.0,,,,,
69e356b37f7f0339cd80eaf6479e3729,98,14,Nherf4<tm1a(KOMP)Wtsi>/Nherf4<tm1a(KOMP)Wtsi>,experimental,METD,IMPC,2012-11-29T00:00:00Z,2013-03-07T00:00:00Z,EFO:0002948,postnatal,db6a627973ca76a31c9e28b37e2788e0,EXP363745,1340147,involves: C57BL/6N,IMPCLS:0005,Early adult,235553,unidimensional,IMPC_ABR_010_001,WTSI,MGP Select Pipeline,MGP_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_001,WTSI,MGP,female,69e356b37f7f0339cd80eaf6479e3729,MGI:2159965,C57BL/6N,22.3,2013-03-07T00:00:00Z,98.0,IMPC_BWT_001_001,homozygote,ddb1adb5-c342-4c9c-b675-df0b7a46a297,1816867859394985992,Intraperitoneal,Ketamine,0.11,Xylazine,0.011,Sanger_RSF_1,TDT (Tucker Davis Technologies),"RP2.1 based system, RA4PA Medusa Preamplifier",556,256,In sound attenuating booth on thermo-statically controlled heating pad (@ 37°C),42.6,Sanger bespoke averager software,10:01:00,5,1.0,40.0,22.3,40.0,25.0,20.0,30.0,MGI:4419952,Nherf4<tm1a(KOMP)Wtsi>,MGI:2429554,Nherf4,,,,,,,,,,,25.0,,,2013-03-07T10:01:00Z,
d2dbaa94d9ac12123985466c89a36242,116,16,Dnajc30<tm1.1(KOMP)Vlcg>/Dnajc30<tm1.1(KOMP)Vlcg>,experimental,JR28638,IMPC,2016-07-30T00:00:00Z,2016-11-23T00:00:00Z,EFO:0002948,postnatal,5743862c946f05b7b17c7cec42e6fafa,ABR - Auditory Brain Stem Response - J66299 - 1042853,J66299,involves: C57BL/6NJ,IMPCLS:0005,Early adult,222460,unidimensional,IMPC_ABR_004_001,JAX,JAX Pipeline,JAX_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,JAX,JAX,male,d2dbaa94d9ac12123985466c89a36242,MGI:3056279,C57BL/6NJ,31.8,2016-11-25T00:00:00Z,118.0,IMPC_BWT_001_001,homozygote,322edfc8-7f78-476e-8ce3-191cc8d0b264,1816867861383086083,Intraperitoneal,Ketamine,0.8,Xylazine,0.01,IHS5157,Intelligent Hearing Systems,Smart EP,205,512,Sound proof booth,42.6,SmartEP,10:00:00,5,1.0,50.0,,50.0,40.0,50.0,35.0,MGI:5749449,Dnajc30<tm1.1(KOMP)Vlcg>,MGI:1913364,Dnajc30,2013-03-15,,,,,,,,"6,12,18,24,30 kHz",5.0,,,,,
2da1fbd21688a930bfb1bc00345b88ed,112,16,Acox3<em1(IMPC)J>/Acox3<em1(IMPC)J>,experimental,JR31115,IMPC,2018-02-07T00:00:00Z,2018-05-30T00:00:00Z,EFO:0002948,postnatal,c172f4fbacd7fcbc39686675c51d2eb3,ABR - Auditory Brain Stem Response - X70956 - 1786502,X70956,involves: C57BL/6NJ,IMPCLS:0005,Early adult,316690,unidimensional,IMPC_ABR_010_001,JAX,JAX Pipeline,JAX_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,JAX,JAX,male,2da1fbd21688a930bfb1bc00345b88ed,MGI:3056279,C57BL/6NJ,30.37,2018-06-01T00:00:00Z,114.0,IMPC_BWT_001_001,homozygote,5e6f9f4f-67d0-45f3-b64a-96861ac1f632,1816877634466873348,Intraperitoneal,Ketamine,0.8,Xylazine,0.01,IHS5156,Intelligent Hearing Systems,Smart EP,205,256,Sound proof booth,42.6,SmartEP,07:30:00,5,1.0,65.0,,55.0,55.0,55.0,40.0,MGI:5910374,Acox3<em1(IMPC)J>,MGI:1933156,Acox3,2013-03-15,,,,,,,,"6,12,18,24,30 kHz",5.0,,,,,
fa8b631519926158e83c4e48d2cb2c06,109,15,Ube2q2l<em1(IMPC)J>/Ube2q2l<em1(IMPC)J>,experimental,JR34526,IMPC,2021-02-05T00:00:00Z,2021-05-25T00:00:00Z,EFO:0002948,postnatal,e3fc68236c0795de8d181abdc4e8d918,ABR - Auditory Brain Stem Response - D57362 - 3182165,D57362,involves: C57BL/6NJ,IMPCLS:0005,Early adult,505440,unidimensional,IMPC_ABR_012_001,JAX,JAX Pipeline,JAX_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,JAX,JAX,male,fa8b631519926158e83c4e48d2cb2c06,MGI:3056279,C57BL/6NJ,29.95,2021-05-28T00:00:00Z,112.0,IMPC_BWT_001_001,homozygote,d4e5ec84-db0e-47dc-9f60-2d927b7e0feb,1816877617744183300,Intraperitoneal,Ketamine,0.8,Xylazine,0.01,IHS5157,Intelligent Hearing Systems,Smart EP,266,256,Sound proof booth,42.6,SmartEP,01:28:00,5,1.0,60.0,,40.0,35.0,35.0,25.0,MGI:6376261,Ube2q2l<em1(IMPC)J>,MGI:2141773,Ube2q2l,2018-10-01,,,,,,,,"6,12,18,24,30 kHz",5.0,,,,,
ff8b1a26d8c726e535810e87228ff033,113,16,Zfp74<em1(IMPC)J>/Zfp74<em1(IMPC)J>,experimental,JR34336,IMPC,2020-08-13T00:00:00Z,2020-12-04T00:00:00Z,EFO:0002948,postnatal,c900834076ebcf5f53cc12fe058292ee,ABR - Auditory Brain Stem Response - D35519 - 2985317,D35519,involves: C57BL/6NJ,IMPCLS:0005,Early adult,479920,unidimensional,IMPC_ABR_008_001,JAX,JAX Pipeline,JAX_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,JAX,JAX,male,ff8b1a26d8c726e535810e87228ff033,MGI:3056279,C57BL/6NJ,28.12,2020-11-30T00:00:00Z,109.0,IMPC_BWT_001_001,homozygote,5eb0349c-09e4-4c63-9c5d-6538955937c3,1816877623481991172,Intraperitoneal,Ketamine,0.8,Xylazine,0.01,ISH5157,Intelligent Hearing Systems,Smart EP,205,256,Sound proof booth,42.6,SmartEP,09:45:00,5,1.0,65.0,,60.0,35.0,60.0,25.0,MGI:6361131,Zfp74<em1(IMPC)J>,MGI:107784,Zfp74,2018-10-01,,,,,,,,"6,12,18,24,30 kHz",5.0,,,,,
49a7680e31173dfa70ffd870efe76082,100,14,Tchp<tm1a(EUCOMM)Wtsi>/Tchp<tm1a(EUCOMM)Wtsi>,experimental,MGEH,IMPC,2014-03-05T00:00:00Z,2014-06-13T00:00:00Z,EFO:0002948,postnatal,c49700ec5553966206d5f373a55ec3bd,487955,1756061,involves: C57BL/6N,IMPCLS:0005,Early adult,308587,unidimensional,IMPC_ABR_010_001,WTSI,MGP Select Pipeline,MGP_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_001,WTSI,MGP,male,49a7680e31173dfa70ffd870efe76082,MGI:2159965,C57BL/6N,33.4,2014-06-13T00:00:00Z,100.0,IMPC_BWT_001_001,homozygote,3755be73-5651-4869-a0f8-1d79a6f0b2e5,1816877692509749249,Intraperitoneal,Ketamine,0.11,Xylazine,0.011,Sanger_RSF_1,TDT (Tucker Davis Technologies),"RP2.1 based system, RA4PA Medusa Preamplifier",556,256,In sound attenuating booth on thermo-statically controlled heating pad (@ 37°C),42.6,Sanger bespoke averager software,10:31:00,5,1.0,40.0,33.4,30.0,25.0,15.0,10.0,MGI:4433203,Tchp<tm1a(EUCOMM)Wtsi>,MGI:1925082,Tchp,,95.0,,,,,,,"Click,6,12,18,24,30 kHz",5.0,25.0,,,2014-06-13T01:00:00+01:00,
506735e1f8590b6666df25ddd8172599,115,16,Cxxc4<em1(IMPC)J>/Cxxc4<em1(IMPC)J>,experimental,JR29372,IMPC,2017-02-04T00:00:00Z,2017-05-30T00:00:00Z,EFO:0002948,postnatal,8b706f74c484f1916658e1adc11739eb,ABR - Auditory Brain Stem Response - X2513 - 1298470,X2513,involves: C57BL/6NJ,IMPCLS:0005,Early adult,250550,unidimensional,IMPC_ABR_010_001,JAX,JAX Pipeline,JAX_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,JAX,JAX,female,506735e1f8590b6666df25ddd8172599,MGI:3056279,C57BL/6NJ,23.13,2017-06-02T00:00:00Z,118.0,IMPC_BWT_001_001,homozygote,9104aab0-559c-4f08-85b0-37076cc67adc,1816877641595092996,Intraperitoneal,Ketamine,0.8,Xylazine,0.01,IHS5157,Intelligent Hearing Systems,Smart EP,205,256,Sound proof booth,42.6,SmartEP,02:00:00,5,1.0,30.0,,50.0,25.0,40.0,35.0,MGI:5776370,Cxxc4<em1(IMPC)J>,MGI:2442112,Cxxc4,2013-03-15,,,,,,,,"6,12,18,24,30 kHz",5.0,,,,,
b6680b43a29f6385d13e0266a82997ea,118,16,Acox3<em1(IMPC)J>/Acox3<em1(IMPC)J>,experimental,JR31115,IMPC,2018-03-24T00:00:00Z,2018-07-20T00:00:00Z,EFO:0002948,postnatal,048b369b1e8f5a61b75ca098185e111d,ABR - Auditory Brain Stem Response - X77579 - 1870973,X77579,involves: C57BL/6NJ,IMPCLS:0005,Early adult,316702,image_record,IMPC_ABR_014_001,JAX,JAX Pipeline,JAX_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,JAX,JAX,male,b6680b43a29f6385d13e0266a82997ea,MGI:3056279,C57BL/6NJ,27.48,2018-07-20T00:00:00Z,118.0,IMPC_BWT_001_001,homozygote,fd3b1d4d-8152-4f4e-aa1c-f048f73a7152,1816877493606416392,Intraperitoneal,Ketamine,0.8,Xylazine,0.01,IHS5156,Intelligent Hearing Systems,Smart EP,205,256,Sound proof booth,42.6,SmartEP,09:30:00,5,1.0,30.0,,55.0,35.0,50.0,35.0,MGI:5910374,Acox3<em1(IMPC)J>,MGI:1933156,Acox3,2015-06-22,,,,,,,,"6,12,18,24,30 kHz",5.0,,,,,
3a6cf2f327bb3fbd65c1584ccbc5779e,95,13,Tnfrsf11b<em1(IMPC)Mbp>/Tnfrsf11b<em1(IMPC)Mbp>,experimental,CR10435,IMPC,2019-08-17T00:00:00Z,2019-11-20T00:00:00Z,EFO:0002948,postnatal,05da56688e39fd2d224b24fc411f88f0,ABR_CR10435-204_2019-11-20,CR10435-204,involves: C57BL/6NCrl,IMPCLS:0005,Early adult,CR10435_20190817,unidimensional,IMPC_ABR_002_001,UC Davis,UCD Pipeline,UCD_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,UC Davis,DTCC,female,3a6cf2f327bb3fbd65c1584ccbc5779e,MGI:2683688,C57BL/6NCrl,17.47,2019-11-20T00:00:00Z,95.0,IMPC_BWT_001_001,homozygote,eea12fda-f8fc-49ca-8e89-0a26002a8ca8,1816877496301256708,Intraperitoneal,Ketamine,10.0,Xylazine,1.0,18,TDT (Tucker Davis Technologies),"RZ6-A-P1 bioacoustic system, RA4PA pre-amp / Digitizer, RA4LI headstage, MF1-S multi field speaker",120,512,In sound attenuating booth on thermo-statically controlled heating pad (@ 37°C),42.6,Tucker Davis Technologies,11:18:00,5,1.0,55.0,,80.0,50.0,50.0,50.0,MGI:6276873,Tnfrsf11b<em1(IMPC)Mbp>,MGI:109587,Tnfrsf11b,2019-11-20,90.0,0-90,0-90,10-90,20-90,20-90,0-85,"Tone,6,12,18,24,30 kHz",5.0,45.0,,,,
ccb59ac85276c45ec07145e2ce246efe,114,16,Ube2q2l<em1(IMPC)J>/Ube2q2l<em1(IMPC)J>,experimental,JR34526,IMPC,2021-04-04T00:00:00Z,2021-07-27T00:00:00Z,EFO:0002948,postnatal,aed7b76e9502c9d6d5e61c3e1d16fa4e,ABR - Auditory Brain Stem Response - D62944 - 3269445,D62944,involves: C57BL/6NJ,IMPCLS:0005,Early adult,514190,unidimensional,IMPC_ABR_004_001,JAX,JAX Pipeline,JAX_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,JAX,JAX,female,ccb59ac85276c45ec07145e2ce246efe,MGI:3056279,C57BL/6NJ,23.46,2021-07-26T00:00:00Z,113.0,IMPC_BWT_001_001,homozygote,8cfb2a15-7fa2-484f-9442-b50da53ad9d7,1816877750220226560,Intraperitoneal,Ketamine,0.8,Xylazine,0.01,IHS5157,Intelligent Hearing Systems,Smart EP,276,256,Sound proof booth,42.6,SmartEP,08:45:00,5,1.0,60.0,,35.0,45.0,35.0,30.0,MGI:6376261,Ube2q2l<em1(IMPC)J>,MGI:2141773,Ube2q2l,2018-10-01,,,,,,,,"6,12,18,24,30 kHz",5.0,,,,,
2028508f5c4e1c54b705464eacdee52a,117,16,Rab28<em1(IMPC)J>/Rab28<em1(IMPC)J>,experimental,JR32591,IMPC,2018-12-28T00:00:00Z,2019-04-24T00:00:00Z,EFO:0002948,postnatal,e4543e519ee33c047b21a1f51c3b3de0,ABR - Auditory Brain Stem Response - R21670 - 2193119,R21670,involves: C57BL/6NJ,IMPCLS:0005,Early adult,370580,unidimensional,IMPC_ABR_012_001,JAX,JAX Pipeline,JAX_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,JAX,JAX,female,2028508f5c4e1c54b705464eacdee52a,MGI:3056279,C57BL/6NJ,28.32,2019-04-24T00:00:00Z,117.0,IMPC_BWT_001_001,homozygote,ed517d11-8a7b-4a5c-81cc-cacfa1c9e3ca,1816877660815491075,Intraperitoneal,Ketamine,0.8,Xylazine,0.01,IHS5156,Intelligent Hearing Systems,Smart EP,205,256,Sound proof booth,42.6,SmartEP,09:30:00,5,1.0,55.0,,55.0,50.0,40.0,30.0,MGI:6195850,Rab28<em1(IMPC)J>,MGI:1917285,Rab28,2018-10-01,,,,,,,,"6,12,18,24,30 kHz",5.0,,,,,
3f6c2f2b6de31e2a21803ecb064ca78e,116,16,Washc4<em1(IMPC)J>/Washc4<+>,experimental,JR31108,IMPC,2018-05-12T00:00:00Z,2018-09-05T00:00:00Z,EFO:0002948,postnatal,815cc1936205980229b424c4c22f56d2,ABR - Auditory Brain Stem Response - X85106 - 1930177,X85106,involves: C57BL/6NJ,IMPCLS:0005,Early adult,326492,unidimensional,IMPC_ABR_012_001,JAX,JAX Pipeline,JAX_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,JAX,JAX,male,3f6c2f2b6de31e2a21803ecb064ca78e,MGI:3056279,C57BL/6NJ,32.42,2018-09-04T00:00:00Z,115.0,IMPC_BWT_001_001,heterozygote,45cc2d93-8de8-4631-9ebc-07248b5b2f74,1816877662105239559,Intraperitoneal,Ketamine,0.8,Xylazine,0.01,IHS5156,Intelligent Hearing Systems,Smart EP,205,256,Sound proof booth,42.6,SmartEP,09:10:00,5,1.0,65.0,,55.0,55.0,50.0,40.0,MGI:5910317,Washc4<em1(IMPC)J>,MGI:2441787,Washc4,2013-03-15,,,,,,,,"6,12,18,24,30 kHz",5.0,,,,,
6dc9c6bf91414f2cf02c187438b7389d,113,16,Sesn1<tm1b(EUCOMM)Wtsi>/Sesn1<tm1b(EUCOMM)Wtsi>,experimental,JR27566,IMPC,2016-07-28T00:00:00Z,2016-11-18T00:00:00Z,EFO:0002948,postnatal,a0876ff6a678f7430c9866e739785812,ABR - Auditory Brain Stem Response - J64086 - 1035349,J64086,involves: C57BL/6NJ,IMPCLS:0005,Early adult,219980,unidimensional,IMPC_ABR_004_001,JAX,JAX Pipeline,JAX_001,IMPC_ABR,Auditory Brain Stem Response,IMPC_ABR_002,JAX,JAX,female,6dc9c6bf91414f2cf02c187438b7389d,MGI:3056279,C57BL/6NJ,25.96,2016-11-18T00:00:00Z,113.0,IMPC_BWT_001_001,homozygote,7c1ec917-8824-4989-8933-641ef2efa98e,1816877665753235456,Intraperitoneal,Ketamine,0.8,Xylazine,0.01,IHS5156,Intelligent Hearing Systems,Smart EP,205,512,Sound proof booth,42.6,SmartEP,08:20:00,5,1.0,45.0,,50.0,30.0,55.0,40.0,MGI:5635289,Sesn1<tm1b(EUCOMM)Wtsi>,MGI:2155278,Sesn1,2013-03-15,,,,,,,,"6,12,18,24,30 kHz",5.0,,,,,
